,Latitude,Longitude,Stop_Name,Routes_Available,Stop_ID,census_block,census_blockgroup,census_tract,census_index
1667,39.007469,-76.76436700000001,RACE TRACK RD + NORMAL SCHOOL RD,B27,3004169,2045,2,800410,8004102
1668,39.007677,-76.764393,RACE TRACK RD + NORMAL SCHOOL RD,B27,3004170,2044,2,800410,8004102
1669,38.900428000000005,-76.728871,CENTRAL AVE + PENNSBURY DR,"C21, C22",3004181,3031,3,800511,8005113
1670,38.956207,-76.836596,FORBES BLVD + #4901,F13,3004183,1020,1,803608,8036081
1671,38.819131,-76.999714,INDIAN HEAD HWY + AUDREY LN,"D13, D14, P18, P19, W14, W14v2",3004184,2003,2,801600,8016002
1672,38.877927,-76.919674,LARCHMONT AVE + EMO ST,"F14, F14v1, J12",3004186,1016,1,802600,8026001
1673,38.78759,-76.989891,LIVINGSTON RD + BUSIT AVE,"D13, D13v1, D14",3004189,1010,1,801409,8014091
1674,38.9532,-76.828052,LOTTSFORD VISTA RD + VISTA GARDENS MARKETPLACE,"F13, F13v1, F13v2",3004190,1033,1,803516,8035161
1675,39.029317,-77.20174200000001,FALLS RD + POTOMAC TENNIS LN,T2,2000429,2032,2,706007,7060072
1676,39.030274,-77.135802,ROCKLEDGE DR + #6705,"J1, J1v1",2000430,3000,3,701205,7012053
1677,39.030971,-77.0048,COLUMBIA PIKE + #10727,"Z2, Z2v1, Z2v2, Z6, Z6v2, Z8, Z8v2, Z8v3, Z8v4, Z8v5, Z8v6",2000433,3017,3,701505,7015053
1678,39.031121,-77.0223,UNIVERSITY BLVD W + #728,"C2, C4",2000434,1009,1,703100,7031001
1679,39.03114,-77.021908,UNIVERSITY BLVD W + ORANGE DR,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000435,1014,1,703210,7032101
1680,39.031839,-76.984762,NEW HAMPSHIRE AVE + RUPPERT RD,"C8, C8v1, C8v2, C8v3, K6",2000438,3000,3,701505,7015053
1681,39.032184,-77.075063,CONNECTICUT AVE + FARRAGUT AVE,L8,2000440,1003,1,704200,7042001
1682,39.032059999999994,-77.04855500000001,GEORGIA AVE + WINDHAM LN,"Q1, Q2, Q2v1, Q4, Y2, Y7, Y8",2000441,1037,1,703800,7038001
1683,39.032209,-77.048283,GEORGIA AVE + WINDHAM LN,"Q1, Q2, Q2v2, Q4, Y2, Y7, Y8",2000442,2023,2,703902,7039022
1684,39.032463,-77.074736,CONNECTICUT AVE + PERRY AVE,L8,2000443,1002,1,704200,7042001
1685,39.033102,-77.196061,FALLS RD + NANTUCKET PL,T2,2000447,2027,2,706007,7060072
1686,39.033332,-77.023434,UNIVERSITY BLVD W + CADDINGTON AVE,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000449,1014,1,703210,7032101
1687,39.033512,-77.075142,CONNECTICUT AVE + DECATUR AVE,L8,2000451,2004,2,703502,7035022
1688,39.033581,-77.024007,UNIVERSITY BLVD W + GABEL ST,"C2, C4",2000452,1000,1,703100,7031001
1689,39.033574,-76.98648,NEW HAMPSHIRE AVE + SCHINDLER DR,"C8v1, C8v2, C8v3, K6",2000454,2008,2,701505,7015052
1690,39.034101,-76.999724,LOCKWOOD DR + MEADOWHILL RD,"Z2, Z2v1, Z2v2, Z6, Z6v2, Z8, Z8v2, Z8v3, Z8v4, Z8v5, Z8v6",2000457,3020,3,701505,7015053
1691,39.034182,-76.999898,LOCKWOOD DR + MEADOWHILL RD,"Z2v1, Z2v2, Z2v3, Z6, Z6v1, Z8, Z8v1, Z8v2, Z8v3, Z8v4, Z8v5",2000458,3024,3,701505,7015053
1692,39.034511,-77.074877,CONNECTICUT AVE + LAWRENCE AVE,L8,2000461,2019,2,703601,7036012
1693,39.034911,-77.049545,GEORGIA AVE + MD-586,"Q1, Q2, Q2v1, Q4, Y2, Y7, Y8",2000463,1037,1,703800,7038001
1694,39.034202,-77.024005,UNIVERSITY BLVD W + ARCOLA AVE,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000464,3008,3,703208,7032083
1695,39.035131,-77.075253,CONNECTICUT AVE + LAWRENCE AVE,L8,2000465,2003,2,703502,7035022
1696,39.035212,-76.99722,LOCKWOOD DR + BURNT MILLS AVE,"Z2, Z2v1, Z2v2, Z6, Z6v2, Z8, Z8v2, Z8v3, Z8v4, Z8v5, Z8v6",2000468,3017,3,701505,7015053
1697,39.035998,-77.03604200000001,UNIVERSITY BLVD W + INWOOD AVE,"C2, C4",2000473,1000,1,703902,7039021
1698,39.036217,-77.027594,UNIVERSITY BLVD W + HEMINGWAY CT,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000474,1004,1,703209,7032091
1699,39.036294,-77.036726,UNIVERSITY BLVD W + INWOOD AVE,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000475,3016,3,703209,7032093
1700,39.036381,-77.030236,UNIVERSITY BLVD W + SLIGO CREEK PKY,"C2, C4",2000477,1000,1,703100,7031001
1701,39.036656,-76.995896,LOCKWOOD DR + NORTHWEST DR,"Z2v1, Z2v2, Z2v3, Z6, Z6v1, Z8, Z8v1, Z8v2, Z8v3, Z8v4, Z8v5",2000479,2001,2,701505,7015052
1702,39.036673,-77.030214,UNIVERSITY BLVD W + SLIGO CREEK PKY,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000480,1006,1,703209,7032091
1703,39.036733,-76.995646,LOCKWOOD DR + NORTHWEST DR,"Z2, Z2v1, Z2v2, Z6, Z6v2, Z8, Z8v2, Z8v3, Z8v4, Z8v5, Z8v6",2000481,2006,2,701505,7015052
1704,39.037541999999995,-77.193259,FALLS RD + ELDWICK WAY,T2,2000486,2027,2,706007,7060072
1705,39.037815,-77.040061,UNIVERSITY BLVD W + EASECREST DR,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000487,3012,3,703209,7032093
1706,39.037762,-77.040502,UNIVERSITY BLVD W + EASECREST DR,"C2, C4",2000488,2020,2,703902,7039022
1707,39.037869,-77.050952,WHEATON STATION + BUS BAY D,"C2, C4, C4v2",2000489,1026,1,703800,7038001
1708,39.038090999999994,-76.99427,LOCKWOOD DR + OAK LEAF DR,"Z2v1, Z2v2, Z2v3, Z6, Z6v1, Z8, Z8v1, Z8v2, Z8v3, Z8v4, Z8v5",2000491,1002,1,701505,7015051
1709,39.038953,-76.990443,NEW HAMPSHIRE AVE + LOCKWOOD DR,"C8, C8v1, C8v2, C8v3, K6",2000498,2000,2,701505,7015052
1710,39.039,-77.049398,REEDIE DR + FERN ST,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000499,1029,1,703800,7038001
1711,39.038978,-76.991731,LOCKWOOD DR + NEW HAMPSHIRE AVE,"Z2, Z2v1, Z2v2, Z6, Z6v2, Z8, Z8v2, Z8v3, Z8v4, Z8v5, Z8v6",2000500,2000,2,701505,7015052
1712,39.039102,-76.99005,NEW HAMPSHIRE AVE + LOCKWOOD DR,"C8, C8v1, C8v2, K6",2000502,2010,2,701509,7015092
1713,39.039133,-76.997791,COLUMBIA PIKE + PRELUDE DR,"Z11, Z7",2000503,2001,2,701505,7015052
1714,39.039153000000006,-77.075603,CONNECTICUT AVE + DENFELD AVE,L8,2000504,2004,2,703601,7036012
1715,39.038967,-77.075932,CONNECTICUT AVE + DENFELD AVE,L8,2000505,1015,1,703502,7035021
1716,39.039209,-76.991636,LOCKWOOD DR + NEW HAMPSHIRE AVE,"Z2v1, Z2v2, Z2v3, Z6, Z6v1, Z8, Z8v1, Z8v2, Z8v3, Z8v4, Z8v5",2000506,1002,1,701505,7015051
1717,39.039733,-77.054642,VEIRS MILL RD + UNIVERSITY BLVD W,"C2, C2v2, C4, C4v1, C4v2, Q1, Q2, Q2v2, Q4, Q4v1, Q5, Q6, Y2, Y7, Y8",2000510,1013,1,703800,7038001
1718,39.039921,-77.04279100000001,UNIVERSITY BLVD W + REEDIE DR,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000511,3008,3,703209,7032093
1719,39.039895,-77.043317,UNIVERSITY BLVD W + REEDIE DR,"C2, C4",2000512,2004,2,703902,7039022
1720,39.040239,-76.989278,LOCKWOOD DR + NEW HAMPSHIRE AVE,"Z6, Z6v2, Z8, Z8v2, Z8v3, Z8v4, Z8v5, Z8v6",2000513,2010,2,701509,7015092
1721,39.040357,-77.055809,VEIRS MILL RD + UNIVERSITY BLVD W,"C2v2, C4, C4v1, C4v2, Q1, Q2, Q2v2, Q4, Q4v1, Q5, Q6",2000514,1005,1,703800,7038001
1722,39.040394,-76.989368,LOCKWOOD DR + NEW HAMPSHIRE AVE,"K6, Z6, Z6v1, Z8, Z8v1, Z8v2, Z8v3, Z8v4, Z8v5",2000515,3005,3,701509,7015093
1723,39.04078,-77.048537,AMHERST AVE + UNIVERSITY BLVD W,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000517,1029,1,703800,7038001
1724,39.040475,-77.044772,UNIVERSITY BLVD W + WESTCHESTER DR,"C2, C4",2000518,2000,2,703902,7039022
1725,39.04056,-77.044117,UNIVERSITY BLVD W + WESTCHESTER DR,"C2, C2v2, C2v3, C4, C4v1, C4v2, C4v3",2000520,3007,3,703209,7032093
1726,39.040656,-76.990809,NEW HAMPSHIRE AVE + LOCKWOOD DR,"C8, C8v1, C8v2, K6, Z2, Z2v1, Z2v2",2000521,3005,3,701509,7015093
1727,39.040642,-76.99606,COLUMBIA PIKE + OAK LEAF DR,"Z11, Z7",2000522,2001,2,701505,7015052
1728,39.040638,-77.051653,GEORGIA AVE + ENNALLS AVE,"Y2, Y7, Y8",2000524,1018,1,703800,7038001
1729,39.040728,-76.996404,COLUMBIA PIKE + OAK LEAF DR,"Z11, Z11v1, Z7, Z7v1",2000526,2015,2,701506,7015062
1730,39.040507,-77.19252,FALLS RD + WOODINGTON DR,T2,2000527,3006,3,706011,7060113
1731,39.041005,-76.987881,LOCKWOOD DR + WHITE OAK SHOPPING CENTER,"K6, Z6, Z6v1, Z8, Z8v1, Z8v2, Z8v3, Z8v4, Z8v5",2000528,3005,3,701509,7015093
1732,39.040724,-77.192683,FALLS RD + WOODINGTON DR,T2,2000530,2015,2,706007,7060072
1733,39.041540000000005,-77.05805,VEIRS MILL RD + GALT AVE,"C2v2, C4, C4v1, C4v2, Q1, Q2, Q2v2, Q4, Q4v1, Q5, Q6",2000531,2014,2,703702,7037022
1734,39.041829,-77.059161,VEIRS MILL RD + COLLEGE VIEW DR,"C4, C4v2, Q1, Q2, Q2v1, Q4, Q5, Q6, Q6v1",2000532,1002,1,703601,7036011
1735,39.041857,-77.052036,GEORGIA AVE + UNIVERSITY BLVD W,"Y2, Y7, Y8",2000533,1002,1,703800,7038001
1736,39.041894,-77.075876,CONNECTICUT AVE + #11400,L8,2000534,2021,2,703601,7036012
1737,39.042043,-77.07625,CONNECTICUT AVE + #11300,L8,2000535,1008,1,703502,7035021
1738,39.042797,-76.98765300000001,WHITE OAK SHOPPING CENTER + REAR OF SEARS BUILDING,K6,2000538,3005,3,701509,7015093
1739,39.043433,-77.052207,GEORGIA AVE + BLUERIDGE AVE,"Y2, Y7, Y8",2000541,2009,2,703702,7037022
1740,39.043419,-77.051895,GEORGIA AVE + BLUERIDGE AVE,"Y2, Y7, Y8",2000542,2004,2,703209,7032092
1741,39.044066,-77.062896,VEIRS MILL RD + NORRIS DR,"C2v2, C4, C4v1, C4v2, Q1, Q2, Q2v2, Q4, Q4v1, Q5, Q6",2000544,3014,3,703702,7037023
1742,39.044027,-77.06330200000001,VEIRS MILL RD + NORRIS DR,"C4, C4v2, Q1, Q2, Q2v1, Q4, Q5, Q6, Q6v1",2000545,1000,1,703601,7036011
1743,39.044132,-77.19287800000001,FALLS RD + MARSEILLE DR,T2,2000546,2000,2,706007,7060072
1744,39.044171,-77.19272600000001,FALLS RD + MARSEILLE DR,T2,2000547,3005,3,706011,7060113
1745,39.044618,-77.076115,CONNECTICUT AVE + SPRUELL DR,L8,2000548,2001,2,703601,7036012
1746,39.044711,-77.07645600000001,CONNECTICUT AVE + SPRUELL DR,L8,2000549,1000,1,703502,7035021
1747,39.044744,-77.110618,NICHOLSON LN + ROCKVILLE PIKE,"C8, C8v1, C8v2",2000550,1003,1,701202,7012021
1748,39.044778,-77.10867900000001,NICHOLSON LN + HUFF CT,"C8, C8v1, C8v2",2000551,1000,1,701202,7012021
1749,39.044871,-77.10642,NICHOLSON LN + NICHOLSON CT,"C8, C8v1, C8v2",2000552,1000,1,701202,7012021
1750,39.044965000000005,-77.108856,NICHOLSON LN + CITADEL AVE,"C8, C8v1, C8v2, C8v3",2000553,3003,3,701216,7012163
1751,39.045059,-77.06468100000001,VEIRS MILL RD + NEWPORT MILL RD,"C2v2, C4, C4v1, C4v2, Q1, Q2, Q2v2, Q4, Q4v1, Q5, Q6",2000554,3013,3,703702,7037023
1752,39.045358,-77.05195400000001,GEORGIA AVE + DAWSON AVE,"Y2, Y7, Y8",2000556,2004,2,703209,7032092
1753,39.045603,-76.98782800000001,OLD COLUMBIA PIKE + OAK HILL APARTMENTS,K6,2000558,3000,3,701509,7015093
1754,39.045698,-77.05228699999999,GEORGIA AVE + DAWSON AVE,"Y2, Y7, Y8",2000559,2004,2,703702,7037022
1755,39.045919,-77.104412,NICHOLSON LN + NEBEL ST,"C8, C8v1, C8v2, C8v3",2000560,3000,3,701216,7012163
1756,39.045874,-77.191462,FALLS RD + GLEN RD,T2,2000561,3005,3,706011,7060113
1757,39.046059,-76.98634799999999,STEWART LN + OLD COLUMBIA PIKE,"Z6, Z6v1, Z8, Z8v1, Z8v2, Z8v3, Z8v4, Z8v5",2000562,3001,3,701509,7015093
1758,39.047301000000004,-77.052199,GEORGIA AVE + ARCOLA AVE,"Y2, Y7, Y8",2000569,2003,2,703702,7037022
1759,39.047506,-77.190291,FALLS RD + WINTERSET DR,T2,2000570,3004,3,706011,7060113
1760,39.047739,-77.075525,CONNECTICUT AVE + ADAMS DR,L8,2000572,3000,3,703601,7036013
1761,39.048140999999994,-76.992801,NEW HAMPSHIRE AVE + TRACY DR,"C8, C8v1, C8v2, Z2, Z2v1, Z2v2",2000574,3016,3,701503,7015033
1762,39.048474,-77.068986,VEIRS MILL RD + CLARIDGE RD,"C2v2, C4, C4v1, C4v2, Q1, Q2, Q2v2, Q4, Q4v1, Q5, Q6",2000575,1003,1,703701,7037011
1763,39.04932,-77.102393,PARKLAWN DR + BOILING BROOK PKY,"C8, C8v1, C8v2",2000578,2003,2,701201,7012012
1764,39.049273,-77.10254499999999,PARKLAWN DR + BOILING BROOK PKY,"C8, C8v1, C8v2, C8v3",2000579,1034,1,701219,7012191
1765,39.049458,-77.07095,VEIRS MILL RD + GAIL ST,"C4, C4v2, Q1, Q2, Q2v1, Q4, Q5, Q6, Q6v1",2000580,3000,3,703601,7036013
1766,39.050126,-76.952669,CHERRY HILL RD + GRACEFIELD RD,R2,2000582,1004,1,701421,7014211
1767,39.050163,-77.072559,VEIRS MILL RD + CENTERHILL ST,"C4, C4v2, Q1, Q2, Q2v1, Q4, Q5, Q6, Q6v1",2000583,3000,3,703601,7036013
1768,39.050502,-76.993107,NEW HAMPSHIRE AVE + NORA DR,"C8, C8v1, C8v2, Z2, Z2v1, Z2v2",2000584,3017,3,701503,7015033
1769,39.050674,-77.18778,FALLS RD + TUCKERMAN LN,T2,2000585,3002,3,701206,7012063
1770,39.050702,-76.993488,NEW HAMPSHIRE AVE + NORA DR,"C8, C8v1, C8v2, C8v3, Z2v1, Z2v2, Z2v3",2000587,1016,1,701506,7015061
1771,39.050835,-77.05171800000001,GEORGIA AVE + HENDERSON AVE,"Y2, Y7, Y8",2000588,1007,1,703702,7037021
1772,39.050826,-77.105581,PARKLAWN DR + PARKLAWN TER,"C8, C8v1, C8v2, C8v3",2000589,1034,1,701219,7012191
1773,39.051049,-77.105651,PARKLAWN DR + PARKLAWN TER,"C8, C8v1, C8v2",2000590,2003,2,701201,7012012
1774,39.051082,-77.051323,GEORGIA AVE + HENDERSON AVE,"Y2, Y7, Y8",2000591,2021,2,703207,7032072
1775,39.051187,-77.074686,CONNECTICUT AVE + VEIRS MILL RD,L8,2000592,3000,3,703601,7036013
1776,39.051277,-77.075097,CONNECTICUT AVE + VEIRS MILL RD,L8,2000593,4006,4,703501,7035014
1777,39.051957,-76.993532,NEW HAMPSHIRE AVE + TANLEY RD,"C8, C8v1, C8v2, Z2, Z2v1, Z2v2",2000595,3018,3,701503,7015033
1778,39.052245,-77.075475,VEIRS MILL RD + CONNECTICUT AVE,"C2v2, C4, C4v1, C4v2, Q1, Q2, Q2v2, Q4, Q4v1, Q5, Q6",2000596,4009,4,703401,7034014
1779,39.052126,-76.993941,NEW HAMPSHIRE AVE + TANLEY RD,"C8, C8v1, C8v2, C8v3, Z2v1, Z2v2, Z2v3",2000597,1016,1,701506,7015061
1780,39.052442,-76.953503,PLUM ORCHARD DR + CHERRY HILL RD,R2,2000598,1004,1,701421,7014211
1781,39.052799,-77.051174,GEORGIA AVE + WEISMAN RD,"Y2, Y7, Y8",2000600,1006,1,703702,7037021
1782,39.053038,-77.077213,VEIRS MILL RD + FERRARA AVE,"C4, C4v2, Q1, Q2, Q2v1, Q4, Q5, Q6, Q6v1",2000601,4000,4,703501,7035014
1783,39.05328,-77.07715,VEIRS MILL RD + FERRARA AVE,"C2v2, C4, C4v1, C4v2, Q1, Q2, Q2v2, Q4, Q4v1, Q5, Q6",2000602,4005,4,703401,7034014
1784,39.053292,-77.08985,RANDOLPH RD + DEWEY RD,"C4, C4v2, C8, C8v1, C8v2",2000604,2008,2,703501,7035012
1785,39.05346,-77.07423100000001,CONNECTICUT AVE + BRIGHTVIEW ST,L8,2000605,2008,2,703404,7034042
1786,39.053405,-77.050658,GEORGIA AVE + SHOREFIELD RD,"Y2, Y7, Y8",2000607,1005,1,703207,7032071
1787,39.053494,-77.103448,RANDOLPH RD + PUTNAM RD,"C4, C4v2, C8, C8v1, C8v2",2000608,2003,2,701201,7012012
1788,39.053564,-77.089804,RANDOLPH RD + DEWEY RD,"C2v2, C4, C4v1, C4v2, C8, C8v1, C8v2, C8v3",2000609,2005,2,703501,7035012
1789,39.053677,-77.103983,RANDOLPH RD + LAUDERDALE DR,"C2v2, C4, C4v1, C4v2, C8, C8v1, C8v2, C8v3",2000610,1005,1,701201,7012011
1790,39.053694,-77.099463,RANDOLPH RD + HUNTERS LN,"C4, C4v2, C8, C8v1, C8v2",2000612,2002,2,701201,7012012
1791,39.053806,-76.967865,TECH RD + INDUSTRIAL PKY,"Z6, Z6v2",2000615,1006,1,701421,7014211
1792,39.053826,-77.094472,RANDOLPH RD + ROCKING HORSE RD,"C4, C4v2, C8, C8v1, C8v2",2000616,2000,2,701201,7012012
1793,39.054356,-77.086294,RANDOLPH RD + CHARLES RD,"C4, C4v2, C8, C8v1, C8v2",2000617,2021,2,703501,7035012
1794,39.054465,-77.079739,VEIRS MILL RD + BUSHEY DR,"C4, C4v2, Q1, Q2, Q2v1, Q4, Q5, Q6, Q6v1",2000619,2018,2,703501,7035012
1795,39.054592,-77.073989,CONNECTICUT AVE + CAREY ST,L8,2000620,2007,2,703404,7034042
1796,39.054798,-76.99535,NEW HAMPSHIRE AVE + JACKSON RD,"C8, C8v1, C8v2, C8v3, Z2v1, Z2v2, Z2v3",2000622,1015,1,701506,7015061
1797,39.054725,-77.086106,RANDOLPH RD + CHARLES RD,"C2v2, C4, C4v1, C4v2, C8, C8v1, C8v2, C8v3",2000623,2011,2,703501,7035012
1798,39.054921,-76.957673,PLUM ORCHARD DR + BROADBIRCH DR,"R2, R2v2",2000624,1004,1,701421,7014211
1799,39.054592,-77.074303,CONNECTICUT AVE + CAREY ST,L8,2000625,4008,4,703401,7034014
1800,39.055046000000004,-77.08402,RANDOLPH RD + BENNION RD,"C4, C4v2, C8, C8v1, C8v2",2000626,2017,2,703501,7035012
1801,39.055312,-76.970337,INDUSTRIAL PKY + OLD COLUMBIA PIKE,"Z6, Z6v1",2000627,1003,1,701421,7014211
1802,39.055233,-76.970523,INDUSTRIAL PKY + OLD COLUMBIA PIKE,"Z6, Z6v2",2000628,1007,1,701421,7014211
1803,39.055609999999994,-77.050217,GEORGIA AVE + MASON ST,"Y2, Y7, Y8",2000629,1000,1,703702,7037021
1804,39.055476,-76.96655799999999,TECH RD + BROADBIRCH DR,"Z6, Z6v1",2000630,1003,1,701421,7014211
1805,39.055526,-76.957625,BROADBIRCH DR + PLUM ORCHARD DR,"Z6, Z6v2",2000631,1004,1,701421,7014211
1806,39.055593,-77.083697,RANDOLPH RD + SELFRIDGE RD,"C2v2, C4, C4v1, C4v2, C8, C8v1, C8v2, C8v3",2000632,2012,2,703501,7035012
1807,39.055636,-76.95701,BROADBIRCH DR + PLUM ORCHARD DR,"Z6, Z6v1",2000633,1000,1,701421,7014211
1808,39.055675,-76.962183,BROADBIRCH DR + BOURNEFIELD WAY,"Z6, Z6v2",2000634,1004,1,701421,7014211
1809,39.055061,-77.050078,GEORGIA AVE + MASON ST,"Y2, Y7, Y8",2000635,1004,1,703207,7032071
1810,39.055734,-76.966347,TECH RD + BROADBIRCH DR,"Z6, Z6v2",2000636,1004,1,701421,7014211
1811,39.055852,-76.962184,BROADBIRCH DR + BOURNEFIELD WAY,"Z6, Z6v1",2000637,1000,1,701421,7014211
1812,39.056013,-77.10736800000001,PARKLAWN DR + BRAXFIELD CT,"C4, C4v1",2000638,1004,1,701201,7012011
1813,39.05598,-76.955077,BROADBIRCH DR + CHERRY HILL RD,"R2, R2v2, Z6, Z6v1",2000639,1000,1,701421,7014211
1814,39.055903,-77.107557,PARKLAWN DR + BRAXFIELD CT,"C4, C4v2",2000640,1029,1,701219,7012191
1815,39.056264,-77.08306800000001,VEIRS MILL RD + RANDOLPH RD,"Q1, Q2, Q2v1, Q4, Q5, Q6, Q6v1",2000642,2012,2,703501,7035012
1816,39.056371,-77.081948,RANDOLPH RD + VEIRS MILL RD,"C8, C8v1, C8v2",2000643,4002,4,703401,7034014
1817,39.056486,-77.082847,VEIRS MILL RD + RANDOLPH RD,"Q1, Q2, Q2v2, Q4, Q4v1, Q5, Q6",2000644,3009,3,703401,7034013
1818,39.056441,-76.952537,CALVERTON BLVD + HUNTERS GATE TER,"Z6, Z6v2",2000645,1006,1,701420,7014201
1819,39.056525,-76.952851,CALVERTON BLVD + SANDY POINT CT,"R2, R2v2, Z6, Z6v1",2000646,3011,3,701420,7014203
1820,39.056542,-77.108965,PARKLAWN DR + WILKINS AVE,"C4, C4v2",2000647,1024,1,701219,7012191
1821,39.056744,-77.109045,PARKLAWN DR + WILKINS AVE,"C4, C4v1",2000648,1025,1,701219,7012191
1822,39.056519,-77.082267,RANDOLPH RD + VEIRS MILL RD,"C8, C8v1, C8v2, C8v3",2000649,3009,3,703401,7034013
1823,39.056792,-76.971186,OLD COLUMBIA PIKE + INDUSTRIAL PKY,"Z7, Z7v1, Z8, Z8v2, Z8v3, Z8v4, Z8v5",2000650,4001,4,701414,7014144
1824,39.056933,-77.073454,CONNECTICUT AVE + RANDOLPH RD,L8,2000651,1003,1,703404,7034041
1825,39.057052,-76.951098,CALVERTON BLVD + GRACEFIELD RD,"R2, R2v2, Z6, Z6v1",2000656,3013,3,701420,7014203
1826,39.056953,-76.95084200000001,CALVERTON BLVD + GRACEFIELD RD,"Z6, Z6v2",2000657,1004,1,701420,7014201
1827,39.057186,-77.178568,FALLS RD + ATWELL RD,T2,2000658,3015,3,701210,7012103
1828,39.057124,-77.07403000000001,RANDOLPH RD + CONNECTICUT AVE,"C8, C8v1, C8v2",2000659,4000,4,703401,7034014
1829,39.057175,-77.084636,VEIRS MILL RD + GRIDLEY RD,"Q1, Q2, Q2v1, Q4, Q5, Q6, Q6v1",2000660,2013,2,703501,7035012
1830,39.0573,-77.080069,RANDOLPH RD + COLIE DR,"C8, C8v1, C8v2",2000661,4002,4,703401,7034014
1831,39.057434,-77.073649,CONNECTICUT AVE + RANDOLPH RD,L8,2000663,3012,3,703401,7034013
1832,39.057623,-77.07820799999999,RANDOLPH RD + BUSHEY DR,"C8, C8v1, C8v2, C8v3",2000665,3010,3,703401,7034013
1833,38.824759,-76.96822399999999,IVERSON PL + #4708,P12,3000500,1000,1,801706,8017061
1834,38.824771000000005,-76.968384,IVERSON PL + #4707,P12,3000501,3006,3,801807,8018073
1835,38.824974,-76.99635699999999,SOUTHERN AVE SE + OWENS RD,"A6, A6v1, A7, D12, D12v1, D13, D14, D14v1",3000502,1000,1,801600,8016001
1836,38.825051,-76.946805,ST BARNABAS RD + POHANKA PL,"D12, H11, H12, H12v1, H13",3000503,1058,1,801907,8019071
1837,38.825426,-76.984551,SOUTHVIEW APARTMENTS + #1373,"NH1, P12",3000505,2000,2,801704,8017042
1838,38.825382,-76.946698,ST BARNABAS RD + POHANKA PL,"D12, D12v1, H11, H12, H13",3000506,1014,1,801801,8018011
1839,38.825438,-76.950772,DALLAS DR + RALEIGH RD,H11,3000507,1014,1,801801,8018011
1840,38.825575,-76.89177600000001,SUITLAND RD + MARIANNE DR,"D13, D14, D14v1",3000508,2012,2,801906,8019062
1841,38.825474,-76.984787,SOUTHVIEW APARTMENTS + #1373,"NH1, P12",3000509,2003,2,801704,8017042
1842,38.825722,-76.948497,DALLAS PL + PRINCETON ESTATES APARTMENTS,H11,3000511,1016,1,801801,8018011
1843,38.826042,-76.945526,ST BARNABAS RD + CLIFTON RD,"D12, H11, H12, H12v1, H13",3000512,1058,1,801907,8019071
1844,38.826178000000006,-76.923512,AUTH WAY + BRANCH AVE,"C12, C14",3000513,2002,2,801905,8019052
1845,38.826277000000005,-76.920441,AUTH PL + AUTH WAY,"C12, C14",3000514,2014,2,801905,8019052
1846,38.826521,-76.892909,SUITLAND RD + POPLAR RD,"D13, D14, D14v2",3000515,1025,1,801905,8019051
1847,38.826512,-76.85015200000001,PRESIDENTIAL PKY + IAM MAIN ENTRANCE,J12v1,3000516,1025,1,800701,8007011
1848,38.826701,-76.945217,ST BARNABAS RD + CLIFTON RD,"D12, D12v1, H11, H12, H13",3000517,1014,1,801801,8018011
1849,38.826656,-76.987149,SOUTHVIEW DR + #1271,"NH1, P12",3000518,2003,2,801704,8017042
1850,38.826775,-76.987201,SOUTHVIEW DR + #1271,"NH1, P12",3000519,1007,1,801704,8017041
1851,38.826837,-76.988248,SOUTHVIEW DR + #1224,"NH1, P12",3000520,1004,1,801704,8017041
1852,38.82694,-76.89305,SUITLAND RD + POPLAR RD,"D13, D14, D14v1",3000521,2009,2,801906,8019062
1853,38.826789,-76.98866600000001,SOUTHVIEW DR + #1125,"NH1, P12",3000522,2003,2,801704,8017042
1854,38.826896000000005,-76.98539,SOUTHVIEW DR + #1333,"NH1, P12",3000523,2003,2,801704,8017042
1855,38.826993,-76.985495,SOUTHVIEW DR + #1333,"NH1, P12",3000524,1007,1,801704,8017041
1856,38.826951,-76.993831,SOUTHERN AVE SE + PARK SOUTHERN APARTMENTS,"A6, A6v1, A7, D12, D12v1, D13, D14, D14v1",3000525,2003,2,801704,8017042
1857,38.827145,-76.944226,ST BARNABAS RD + STAMP RD,"D12, H11, H12, H12v1, H13",3000527,1047,1,801907,8019071
1858,38.827225,-76.989852,SOUTHVIEW DR + SOUTHVIEW CT,"NH1, P12",3000528,1004,1,801704,8017041
1859,38.827236,-76.990352,SOUTHVIEW DR + SOUTHVIEW CT,"NH1, P12",3000529,2003,2,801704,8017042
1860,38.827905,-76.943919,ST BARNABAS RD + STAMP RD,"D12, D12v1, H11, H12, H13",3000530,1017,1,801801,8018011
1861,38.828206,-76.979184,WHEELER RD + CALAIS CT,P12,3000531,1004,1,801704,8017041
